date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,Hour,Day_of_Week,Month,Weekend,Power_Factor_Ratio,High_Load
3/1/2018 1:15,4.64,4.46,0,0,72.1,100,4500,Weekday,Wednesday,Light_Load,1,Thursday,March,Weekday,1.386962552,0
3/1/2018 1:30,4.64,4.57,0,0,71.25,100,5400,Weekday,Wednesday,Light_Load,1,Thursday,March,Weekday,1.403508772,0
3/1/2018 1:45,4.61,4.79,0,0,69.34,100,6300,Weekday,Wednesday,Light_Load,1,Thursday,March,Weekday,1.442169022,0
3/1/2018 2:00,4.57,4.5,0,0,71.25,100,7200,Weekday,Wednesday,Light_Load,2,Thursday,March,Weekday,1.403508772,0
3/1/2018 2:15,4.61,4.39,0,0,72.42,100,8100,Weekday,Wednesday,Light_Load,2,Thursday,March,Weekday,1.380834024,0
3/1/2018 2:30,4.64,4.75,0,0,69.88,100,9000,Weekday,Wednesday,Light_Load,2,Thursday,March,Weekday,1.431024614,0
3/1/2018 2:45,4.64,4.75,0,0,69.88,100,9900,Weekday,Wednesday,Light_Load,2,Thursday,March,Weekday,1.431024614,0
3/1/2018 3:00,4.57,4.75,0,0,69.33,100,10800,Weekday,Wednesday,Light_Load,3,Thursday,March,Weekday,1.442377037,0
3/1/2018 3:15,4.64,5.11,0,0,67.22,100,11700,Weekday,Wednesday,Light_Load,3,Thursday,March,Weekday,1.487652484,0
3/1/2018 3:30,4.64,4.72,0,0,70.1,100,12600,Weekday,Wednesday,Light_Load,3,Thursday,March,Weekday,1.426533524,0
3/1/2018 3:45,4.68,4.68,0,0,70.71,100,13500,Weekday,Wednesday,Light_Load,3,Thursday,March,Weekday,1.414227125,0
3/1/2018 4:00,4.57,4.46,0,0,71.57,100,14400,Weekday,Wednesday,Light_Load,4,Thursday,March,Weekday,1.397233478,0
3/1/2018 4:15,4.54,4.32,0,0,72.44,100,15300,Weekday,Wednesday,Light_Load,4,Thursday,March,Weekday,1.380452789,0
3/1/2018 4:30,4.61,4.46,0,0,71.87,100,16200,Weekday,Wednesday,Light_Load,4,Thursday,March,Weekday,1.391401141,0
3/1/2018 4:45,4.57,4.32,0,0,72.67,100,17100,Weekday,Wednesday,Light_Load,4,Thursday,March,Weekday,1.376083666,0
3/1/2018 5:00,4.61,4.32,0,0,72.97,100,18000,Weekday,Wednesday,Light_Load,5,Thursday,March,Weekday,1.370426203,0
3/1/2018 5:15,4.54,4.14,0,0,73.89,100,18900,Weekday,Wednesday,Light_Load,5,Thursday,March,Weekday,1.353363107,0
3/1/2018 5:30,4.57,4.21,0,0,73.55,100,19800,Weekday,Wednesday,Light_Load,5,Thursday,March,Weekday,1.359619307,0
3/1/2018 5:45,4.57,4.43,0,0,71.8,100,20700,Weekday,Wednesday,Light_Load,5,Thursday,March,Weekday,1.39275766,0
3/1/2018 6:00,4.57,4.5,0,0,71.25,100,21600,Weekday,Wednesday,Light_Load,6,Thursday,March,Weekday,1.403508772,0
3/1/2018 6:15,4.64,4.61,0,0,70.94,100,22500,Weekday,Wednesday,Light_Load,6,Thursday,March,Weekday,1.409641951,0
3/1/2018 6:30,4.57,4.36,0,0,72.35,100,23400,Weekday,Wednesday,Light_Load,6,Thursday,March,Weekday,1.382170007,0
3/1/2018 6:45,4.61,4.54,0,0,71.25,100,24300,Weekday,Wednesday,Light_Load,6,Thursday,March,Weekday,1.403508772,0
3/1/2018 7:00,4.54,4.28,0,0,72.76,100,25200,Weekday,Wednesday,Light_Load,7,Thursday,March,Weekday,1.374381528,0
3/1/2018 7:15,4.46,4.18,0,0,72.96,100,26100,Weekday,Wednesday,Light_Load,7,Thursday,March,Weekday,1.370614035,0
3/1/2018 7:30,6.12,4.25,0,0,82.14,100,27000,Weekday,Wednesday,Light_Load,7,Thursday,March,Weekday,1.21743365,0
3/1/2018 7:45,7.92,4.68,0,0,86.09,100,27900,Weekday,Wednesday,Light_Load,7,Thursday,March,Weekday,1.161575096,0
3/1/2018 8:00,9.58,4.36,0,0,91.02,100,28800,Weekday,Wednesday,Light_Load,8,Thursday,March,Weekday,1.098659635,0
3/1/2018 8:15,37.01,21.56,0,0.02,86.41,100,29700,Weekday,Wednesday,Light_Load,8,Thursday,March,Weekday,1.157273464,0
3/1/2018 8:30,74.59,35.86,0,0.03,90.13,100,30600,Weekday,Wednesday,Light_Load,8,Thursday,March,Weekday,1.109508488,1
3/1/2018 8:45,109.48,53.32,0,0.05,89.9,100,31500,Weekday,Wednesday,Light_Load,8,Thursday,March,Weekday,1.112347052,1
3/1/2018 9:00,105.08,31.82,0,0.05,95.71,100,32400,Weekday,Wednesday,Light_Load,9,Thursday,March,Weekday,1.044822903,1
3/1/2018 9:15,121.79,41.26,0,0.06,94.71,100,33300,Weekday,Wednesday,Medium_Load,9,Thursday,March,Weekday,1.055854714,1
3/1/2018 9:30,114.48,30.24,0,0.05,96.68,100,34200,Weekday,Wednesday,Medium_Load,9,Thursday,March,Weekday,1.034340091,1
3/1/2018 9:45,74.2,21.96,0,0.03,95.89,100,35100,Weekday,Wednesday,Medium_Load,9,Thursday,March,Weekday,1.042861612,1
3/1/2018 10:00,54.32,7.13,0.04,0.02,99.15,100,36000,Weekday,Wednesday,Medium_Load,10,Thursday,March,Weekday,1.008572869,1
3/1/2018 10:15,75.17,25.06,0,0.03,94.87,100,36900,Weekday,Wednesday,Maximum_Load,10,Thursday,March,Weekday,1.054073996,1
3/1/2018 10:30,58.07,12.24,0,0.03,97.85,100,37800,Weekday,Wednesday,Maximum_Load,10,Thursday,March,Weekday,1.021972407,1
3/1/2018 10:45,67.03,15.08,0,0.03,97.56,100,38700,Weekday,Wednesday,Maximum_Load,10,Thursday,March,Weekday,1.02501025,1
3/1/2018 11:00,74.59,31.64,0.04,0.03,92.06,100,39600,Weekday,Wednesday,Maximum_Load,11,Thursday,March,Weekday,1.086248099,1
3/1/2018 11:15,57.56,23.9,0,0.03,92.36,100,40500,Weekday,Wednesday,Maximum_Load,11,Thursday,March,Weekday,1.082719792,1
3/1/2018 11:30,78.62,48.06,0,0.04,85.32,100,41400,Weekday,Wednesday,Maximum_Load,11,Thursday,March,Weekday,1.172058134,1
3/1/2018 11:45,69.16,44.17,0,0.03,84.28,100,42300,Weekday,Wednesday,Maximum_Load,11,Thursday,March,Weekday,1.18652112,1
3/1/2018 12:00,74.05,44.78,0,0.03,85.57,100,43200,Weekday,Wednesday,Maximum_Load,12,Thursday,March,Weekday,1.168633867,1
3/1/2018 12:15,11.27,0.5,20.45,0.01,99.9,48.27,44100,Weekday,Wednesday,Medium_Load,12,Thursday,March,Weekday,0.483183183,0
3/1/2018 12:30,8.21,0,26.21,0,100,29.89,45000,Weekday,Wednesday,Medium_Load,12,Thursday,March,Weekday,0.2989,0
3/1/2018 12:45,8.14,0,25.56,0,100,30.34,45900,Weekday,Wednesday,Medium_Load,12,Thursday,March,Weekday,0.3034,0
3/1/2018 13:00,7.7,0,25.74,0,100,28.66,46800,Weekday,Wednesday,Medium_Load,13,Thursday,March,Weekday,0.2866,0
3/1/2018 13:15,51.26,21.38,6.08,0.02,92.29,99.3,47700,Weekday,Wednesday,Medium_Load,13,Thursday,March,Weekday,1.075956225,1
3/1/2018 13:30,52.7,13.64,0,0.02,96.81,100,48600,Weekday,Wednesday,Medium_Load,13,Thursday,March,Weekday,1.032951141,1
3/1/2018 13:45,55.84,17.24,0,0.03,95.55,100,49500,Weekday,Wednesday,Medium_Load,13,Thursday,March,Weekday,1.046572475,1
3/1/2018 14:00,57.2,17.32,0,0.03,95.71,100,50400,Weekday,Wednesday,Medium_Load,14,Thursday,March,Weekday,1.044822903,1
3/1/2018 14:15,76.57,30.6,0,0.04,92.86,100,51300,Weekday,Wednesday,Medium_Load,14,Thursday,March,Weekday,1.076889942,1
3/1/2018 14:30,61.13,20.45,0,0.03,94.83,100,52200,Weekday,Wednesday,Medium_Load,14,Thursday,March,Weekday,1.054518612,1
3/1/2018 14:45,66.74,26.42,0,0.03,92.98,100,53100,Weekday,Wednesday,Medium_Load,14,Thursday,March,Weekday,1.075500108,1
3/1/2018 15:00,55.8,16.42,0,0.03,95.93,100,54000,Weekday,Wednesday,Medium_Load,15,Thursday,March,Weekday,1.04242677,1
3/1/2018 15:15,57.46,18.25,0,0.03,95.31,100,54900,Weekday,Wednesday,Medium_Load,15,Thursday,March,Weekday,1.049207848,1
3/1/2018 15:30,71.28,28.08,0,0.03,93.04,100,55800,Weekday,Wednesday,Medium_Load,15,Thursday,March,Weekday,1.074806535,1
3/1/2018 15:45,73.15,28.62,0,0.03,93.13,100,56700,Weekday,Wednesday,Medium_Load,15,Thursday,March,Weekday,1.073767851,1
3/1/2018 16:00,68.98,25.81,0,0.03,93.66,100,57600,Weekday,Wednesday,Medium_Load,16,Thursday,March,Weekday,1.067691651,1
3/1/2018 16:15,85,27.79,0,0.04,95.05,100,58500,Weekday,Wednesday,Medium_Load,16,Thursday,March,Weekday,1.052077854,1
3/1/2018 16:30,116.53,41.9,0,0.05,94.1,100,59400,Weekday,Wednesday,Medium_Load,16,Thursday,March,Weekday,1.062699256,1
3/1/2018 16:45,118.62,39.06,0,0.05,94.98,100,60300,Weekday,Wednesday,Medium_Load,16,Thursday,March,Weekday,1.052853232,1
3/1/2018 17:00,105.05,35.64,0,0.05,94.7,100,61200,Weekday,Wednesday,Medium_Load,17,Thursday,March,Weekday,1.055966209,1
3/1/2018 17:15,140.51,52.96,0,0.06,93.57,100,62100,Weekday,Wednesday,Maximum_Load,17,Thursday,March,Weekday,1.068718606,1
3/1/2018 17:30,114.01,41.15,0,0.05,94.06,100,63000,Weekday,Wednesday,Maximum_Load,17,Thursday,March,Weekday,1.06315118,1
3/1/2018 17:45,125.96,39.2,0,0.06,95.48,100,63900,Weekday,Wednesday,Maximum_Load,17,Thursday,March,Weekday,1.047339757,1
3/1/2018 18:00,73.62,13.25,1.69,0.03,98.42,99.97,64800,Weekday,Wednesday,Maximum_Load,18,Thursday,March,Weekday,1.015748832,1
3/1/2018 18:15,36.22,12.74,0.54,0.02,94.33,99.99,65700,Weekday,Wednesday,Maximum_Load,18,Thursday,March,Weekday,1.06000212,0
3/1/2018 18:30,39.82,18.43,0,0.02,90.75,100,66600,Weekday,Wednesday,Maximum_Load,18,Thursday,March,Weekday,1.101928375,0
3/1/2018 18:45,37.08,4.18,1.94,0.02,99.37,99.86,67500,Weekday,Wednesday,Maximum_Load,18,Thursday,March,Weekday,1.004931066,0
3/1/2018 19:00,42.98,5.47,0.18,0.02,99.2,100,68400,Weekday,Wednesday,Maximum_Load,19,Thursday,March,Weekday,1.008064516,0
3/1/2018 19:15,37.94,0.86,1.58,0.02,99.97,99.91,69300,Weekday,Wednesday,Maximum_Load,19,Thursday,March,Weekday,0.99939982,0
3/1/2018 19:30,39.71,3.74,0.79,0.02,99.56,99.98,70200,Weekday,Wednesday,Maximum_Load,19,Thursday,March,Weekday,1.004218562,0
3/1/2018 19:45,43.2,5.69,0.18,0.02,99.14,100,71100,Weekday,Wednesday,Maximum_Load,19,Thursday,March,Weekday,1.008674602,0
3/1/2018 20:00,37.33,1.19,1.66,0.02,99.95,99.9,72000,Weekday,Wednesday,Maximum_Load,20,Thursday,March,Weekday,0.99949975,0
3/1/2018 20:15,41,5.62,0.54,0.02,99.07,99.99,72900,Weekday,Wednesday,Medium_Load,20,Thursday,March,Weekday,1.009286363,0
3/1/2018 20:30,37.3,2.88,1.22,0.02,99.7,99.95,73800,Weekday,Wednesday,Medium_Load,20,Thursday,March,Weekday,1.002507523,0
3/1/2018 20:45,32.72,2.02,6.98,0.02,99.81,97.8,74700,Weekday,Wednesday,Medium_Load,20,Thursday,March,Weekday,0.979861737,0
3/1/2018 21:00,9.83,0,23.83,0,100,38.13,75600,Weekday,Wednesday,Medium_Load,21,Thursday,March,Weekday,0.3813,0
3/1/2018 21:15,7.96,0,24.8,0,100,30.56,76500,Weekday,Wednesday,Medium_Load,21,Thursday,March,Weekday,0.3056,0
3/1/2018 21:30,5.44,0,26.82,0,100,19.88,77400,Weekday,Wednesday,Medium_Load,21,Thursday,March,Weekday,0.1988,0
3/1/2018 21:45,5.11,0,26.78,0,100,18.74,78300,Weekday,Wednesday,Medium_Load,21,Thursday,March,Weekday,0.1874,0
3/1/2018 22:00,5.18,0,26.78,0,100,18.99,79200,Weekday,Wednesday,Medium_Load,22,Thursday,March,Weekday,0.1899,0
3/1/2018 22:15,4.97,1.91,15.16,0,93.34,31.15,80100,Weekday,Wednesday,Maximum_Load,22,Thursday,March,Weekday,0.333726162,0
3/1/2018 22:30,4.75,5.26,0,0,67.02,100,81000,Weekday,Wednesday,Maximum_Load,22,Thursday,March,Weekday,1.492091913,0
3/1/2018 22:45,4.64,5.15,0,0,66.94,100,81900,Weekday,Wednesday,Maximum_Load,22,Thursday,March,Weekday,1.493875112,0
3/1/2018 23:00,4.64,4.97,0,0,68.24,100,82800,Weekday,Wednesday,Maximum_Load,23,Thursday,March,Weekday,1.465416178,0
3/1/2018 23:15,4.72,4.39,0,0,73.22,100,83700,Weekday,Wednesday,Light_Load,23,Thursday,March,Weekday,1.365747064,0
3/1/2018 23:30,4.61,4.25,0,0,73.52,100,84600,Weekday,Wednesday,Light_Load,23,Thursday,March,Weekday,1.360174102,0
3/1/2018 23:45,4.57,4.43,0,0,71.8,100,85500,Weekday,Wednesday,Light_Load,23,Thursday,March,Weekday,1.39275766,0
3/1/2018 0:00,4.57,4.5,0,0,71.25,100,0,Weekday,Wednesday,Light_Load,0,Thursday,March,Weekday,1.403508772,0
4/1/2018 0:15,4.61,4.57,0,0,71.02,100,900,Weekday,Thursday,Light_Load,0,Sunday,April,Weekend,1.408054069,0
4/1/2018 0:30,4.64,4.57,0,0,71.25,100,1800,Weekday,Thursday,Light_Load,0,Sunday,April,Weekend,1.403508772,0
4/1/2018 0:45,4.64,4.68,0,0,70.41,100,2700,Weekday,Thursday,Light_Load,0,Sunday,April,Weekend,1.420252805,0
4/1/2018 1:00,4.61,4.79,0,0,69.34,100,3600,Weekday,Thursday,Light_Load,1,Sunday,April,Weekend,1.442169022,0
4/1/2018 1:15,4.61,4.64,0,0,70.48,100,4500,Weekday,Thursday,Light_Load,1,Sunday,April,Weekend,1.418842225,0
4/1/2018 1:30,4.61,4.93,0,0,68.3,100,5400,Weekday,Thursday,Light_Load,1,Sunday,April,Weekend,1.464128843,0
4/1/2018 1:45,4.68,4.64,0,0,71.01,100,6300,Weekday,Thursday,Light_Load,1,Sunday,April,Weekend,1.408252359,0
4/1/2018 2:00,4.64,4.79,0,0,69.58,100,7200,Weekday,Thursday,Light_Load,2,Sunday,April,Weekend,1.437194596,0
4/1/2018 2:15,4.61,4.75,0,0,69.65,100,8100,Weekday,Thursday,Light_Load,2,Sunday,April,Weekend,1.435750179,0
4/1/2018 2:30,4.64,4.9,0,0,68.76,100,9000,Weekday,Thursday,Light_Load,2,Sunday,April,Weekend,1.454333915,0
4/1/2018 2:45,4.61,4.9,0,0,68.52,100,9900,Weekday,Thursday,Light_Load,2,Sunday,April,Weekend,1.459427904,0
4/1/2018 3:00,4.68,4.93,0,0,68.85,100,10800,Weekday,Thursday,Light_Load,3,Sunday,April,Weekend,1.452432825,0
4/1/2018 3:15,4.68,5,0,0,68.34,100,11700,Weekday,Thursday,Light_Load,3,Sunday,April,Weekend,1.463271876,0
4/1/2018 3:30,4.61,4.86,0,0,68.82,100,12600,Weekday,Thursday,Light_Load,3,Sunday,April,Weekend,1.453065969,0
4/1/2018 3:45,4.61,4.86,0,0,68.82,100,13500,Weekday,Thursday,Light_Load,3,Sunday,April,Weekend,1.453065969,0
4/1/2018 4:00,4.68,5.15,0,0,67.25,100,14400,Weekday,Thursday,Light_Load,4,Sunday,April,Weekend,1.486988848,0
4/1/2018 4:15,4.61,4.72,0,0,69.87,100,15300,Weekday,Thursday,Light_Load,4,Sunday,April,Weekend,1.431229426,0
4/1/2018 4:30,4.64,4.72,0,0,70.1,100,16200,Weekday,Thursday,Light_Load,4,Sunday,April,Weekend,1.426533524,0
4/1/2018 4:45,4.64,4.54,0,0,71.48,100,17100,Weekday,Thursday,Light_Load,4,Sunday,April,Weekend,1.398992725,0
4/1/2018 5:00,4.61,4.64,0,0,70.48,100,18000,Weekday,Thursday,Light_Load,5,Sunday,April,Weekend,1.418842225,0
4/1/2018 5:15,4.61,4.5,0,0,71.56,100,18900,Weekday,Thursday,Light_Load,5,Sunday,April,Weekend,1.397428731,0
4/1/2018 5:30,4.64,4.5,0,0,71.79,100,19800,Weekday,Thursday,Light_Load,5,Sunday,April,Weekend,1.392951665,0
4/1/2018 5:45,4.61,4.39,0,0,72.42,100,20700,Weekday,Thursday,Light_Load,5,Sunday,April,Weekend,1.380834024,0
4/1/2018 6:00,4.61,4.54,0,0,71.25,100,21600,Weekday,Thursday,Light_Load,6,Sunday,April,Weekend,1.403508772,0
4/1/2018 6:15,4.61,4.64,0,0,70.48,100,22500,Weekday,Thursday,Light_Load,6,Sunday,April,Weekend,1.418842225,0
4/1/2018 6:30,4.64,4.82,0,0,69.35,100,23400,Weekday,Thursday,Light_Load,6,Sunday,April,Weekend,1.441961067,0
4/1/2018 6:45,4.57,4.68,0,0,69.86,100,24300,Weekday,Thursday,Light_Load,6,Sunday,April,Weekend,1.431434297,0
4/1/2018 7:00,4.64,4.57,0,0,71.25,100,25200,Weekday,Thursday,Light_Load,7,Sunday,April,Weekend,1.403508772,0
4/1/2018 7:15,4.54,4.61,0,0,70.17,100,26100,Weekday,Thursday,Light_Load,7,Sunday,April,Weekend,1.425110446,0
4/1/2018 7:30,5.36,4.79,0,0,74.56,100,27000,Weekday,Thursday,Light_Load,7,Sunday,April,Weekend,1.341201717,0
4/1/2018 7:45,7.06,4.9,0,0,82.15,100,27900,Weekday,Thursday,Light_Load,7,Sunday,April,Weekend,1.217285453,0
4/1/2018 8:00,7.81,4.68,0,0,85.78,100,28800,Weekday,Thursday,Light_Load,8,Sunday,April,Weekend,1.165772907,0
4/1/2018 8:15,83.23,51.73,0,0.04,84.93,100,29700,Weekday,Thursday,Light_Load,8,Sunday,April,Weekend,1.177440245,1
4/1/2018 8:30,136.19,74.88,0,0.06,87.63,100,30600,Weekday,Thursday,Light_Load,8,Sunday,April,Weekend,1.141161703,1
4/1/2018 8:45,108.29,75.82,0,0.05,81.92,100,31500,Weekday,Thursday,Light_Load,8,Sunday,April,Weekend,1.220703125,1
4/1/2018 9:00,131.18,53.6,0,0.06,92.57,100,32400,Weekday,Thursday,Light_Load,9,Sunday,April,Weekend,1.080263584,1
4/1/2018 9:15,136.04,56.7,0,0.06,92.3,100,33300,Weekday,Thursday,Medium_Load,9,Sunday,April,Weekend,1.083423619,1
4/1/2018 9:30,128.02,46.22,0,0.06,94.06,100,34200,Weekday,Thursday,Medium_Load,9,Sunday,April,Weekend,1.06315118,1
4/1/2018 9:45,132.84,53.53,0,0.06,92.75,100,35100,Weekday,Thursday,Medium_Load,9,Sunday,April,Weekend,1.078167116,1
4/1/2018 10:00,111.49,39.17,0,0.05,94.35,100,36000,Weekday,Thursday,Medium_Load,10,Sunday,April,Weekend,1.059883413,1
4/1/2018 10:15,124.78,38.95,0,0.06,95.46,100,36900,Weekday,Thursday,Maximum_Load,10,Sunday,April,Weekend,1.047559187,1
4/1/2018 10:30,96.66,30.89,0,0.04,95.25,100,37800,Weekday,Thursday,Maximum_Load,10,Sunday,April,Weekend,1.049868766,1
4/1/2018 10:45,128.81,41.04,0,0.06,95.28,100,38700,Weekday,Thursday,Maximum_Load,10,Sunday,April,Weekend,1.049538203,1
4/1/2018 11:00,78.37,28.94,0,0.04,93.81,100,39600,Weekday,Thursday,Maximum_Load,11,Sunday,April,Weekend,1.065984437,1
4/1/2018 11:15,104.8,59.04,0,0.05,87.13,100,40500,Weekday,Thursday,Maximum_Load,11,Sunday,April,Weekend,1.147710318,1
4/1/2018 11:30,131.83,61.2,0,0.06,90.7,100,41400,Weekday,Thursday,Maximum_Load,11,Sunday,April,Weekend,1.102535832,1
4/1/2018 11:45,113.11,60.19,0,0.05,88.28,100,42300,Weekday,Thursday,Maximum_Load,11,Sunday,April,Weekend,1.132759402,1
4/1/2018 12:00,128.05,60.55,0,0.06,90.4,100,43200,Weekday,Thursday,Maximum_Load,12,Sunday,April,Weekend,1.10619469,1
4/1/2018 12:15,14.15,3.78,18.79,0.01,96.61,60.16,44100,Weekday,Thursday,Medium_Load,12,Sunday,April,Weekend,0.622709864,0
4/1/2018 12:30,7.85,0,26.39,0,100,28.51,45000,Weekday,Thursday,Medium_Load,12,Sunday,April,Weekend,0.2851,0
4/1/2018 12:45,7.02,0,26.89,0,100,25.26,45900,Weekday,Thursday,Medium_Load,12,Sunday,April,Weekend,0.2526,0
4/1/2018 13:00,7.63,0.07,26.46,0,100,27.71,46800,Weekday,Thursday,Medium_Load,13,Sunday,April,Weekend,0.2771,0
4/1/2018 13:15,78.37,21.24,1.19,0.04,96.52,99.99,47700,Weekday,Thursday,Medium_Load,13,Sunday,April,Weekend,1.035951098,1
4/1/2018 13:30,135.43,51.95,0,0.06,93.37,100,48600,Weekday,Thursday,Medium_Load,13,Sunday,April,Weekend,1.071007818,1
4/1/2018 13:45,105.12,33.66,0,0.05,95.24,100,49500,Weekday,Thursday,Medium_Load,13,Sunday,April,Weekend,1.049979,1
4/1/2018 14:00,120.6,41.4,0,0.06,94.58,100,50400,Weekday,Thursday,Medium_Load,14,Sunday,April,Weekend,1.057305984,1
4/1/2018 14:15,117.97,41.72,0,0.05,94.28,100,51300,Weekday,Thursday,Medium_Load,14,Sunday,April,Weekend,1.060670344,1
4/1/2018 14:30,121.93,43.56,0,0.06,94.17,100,52200,Weekday,Thursday,Medium_Load,14,Sunday,April,Weekend,1.061909313,1
4/1/2018 14:45,121.07,44.35,0,0.06,93.9,100,53100,Weekday,Thursday,Medium_Load,14,Sunday,April,Weekend,1.064962726,1
4/1/2018 15:00,115.42,38.45,0,0.05,94.87,100,54000,Weekday,Thursday,Medium_Load,15,Sunday,April,Weekend,1.054073996,1
4/1/2018 15:15,115.49,41.15,0,0.05,94.2,100,54900,Weekday,Thursday,Medium_Load,15,Sunday,April,Weekend,1.061571125,1
4/1/2018 15:30,101.92,39.06,0,0.05,93.38,100,55800,Weekday,Thursday,Medium_Load,15,Sunday,April,Weekend,1.070893125,1
4/1/2018 15:45,138.06,51.8,0,0.06,93.63,100,56700,Weekday,Thursday,Medium_Load,15,Sunday,April,Weekend,1.06803375,1
4/1/2018 16:00,118.94,49.97,0,0.05,92.19,100,57600,Weekday,Thursday,Medium_Load,16,Sunday,April,Weekend,1.084716347,1
4/1/2018 16:15,144.29,54.94,0,0.07,93.45,100,58500,Weekday,Thursday,Medium_Load,16,Sunday,April,Weekend,1.070090958,1
4/1/2018 16:30,88.27,28.73,0,0.04,95.09,100,59400,Weekday,Thursday,Medium_Load,16,Sunday,April,Weekend,1.051635293,1
4/1/2018 16:45,119.99,38.99,0,0.06,95.1,100,60300,Weekday,Thursday,Medium_Load,16,Sunday,April,Weekend,1.051524711,1
4/1/2018 17:00,97.63,37.26,0,0.04,93.43,100,61200,Weekday,Thursday,Medium_Load,17,Sunday,April,Weekend,1.070320026,1
4/1/2018 17:15,130.61,43.88,0,0.06,94.79,100,62100,Weekday,Thursday,Maximum_Load,17,Sunday,April,Weekend,1.054963604,1
4/1/2018 17:30,122.04,51.44,0,0.06,92.15,100,63000,Weekday,Thursday,Maximum_Load,17,Sunday,April,Weekend,1.085187195,1
4/1/2018 17:45,43.06,1.94,3.46,0.02,99.9,99.68,63900,Weekday,Thursday,Maximum_Load,17,Sunday,April,Weekend,0.997797798,0
4/1/2018 18:00,65.38,7.09,2.12,0.03,99.42,99.95,64800,Weekday,Thursday,Maximum_Load,18,Sunday,April,Weekend,1.005330919,1
4/1/2018 18:15,39.71,16.24,0.54,0.02,92.56,99.99,65700,Weekday,Thursday,Maximum_Load,18,Sunday,April,Weekend,1.080272256,0
4/1/2018 18:30,51.59,33.34,0,0.02,83.99,100,66600,Weekday,Thursday,Maximum_Load,18,Sunday,April,Weekend,1.190617931,1
4/1/2018 18:45,46.4,15.26,0,0.02,94.99,100,67500,Weekday,Thursday,Maximum_Load,18,Sunday,April,Weekend,1.052742394,0
4/1/2018 19:00,67.18,28.55,0,0.03,92.03,100,68400,Weekday,Thursday,Maximum_Load,19,Sunday,April,Weekend,1.086602195,1
4/1/2018 19:15,53.39,18,0,0.02,94.76,100,69300,Weekday,Thursday,Maximum_Load,19,Sunday,April,Weekend,1.055297594,1
4/1/2018 19:30,52.74,16.31,0,0.02,95.54,100,70200,Weekday,Thursday,Maximum_Load,19,Sunday,April,Weekend,1.046682018,1
4/1/2018 19:45,69.84,38.88,0,0.03,87.37,100,71100,Weekday,Thursday,Maximum_Load,19,Sunday,April,Weekend,1.144557628,1
4/1/2018 20:00,51.16,17.93,0,0.02,94.37,100,72000,Weekday,Thursday,Maximum_Load,20,Sunday,April,Weekend,1.05965879,0
4/1/2018 20:15,64.58,28.58,0,0.03,91.45,100,72900,Weekday,Thursday,Medium_Load,20,Sunday,April,Weekend,1.093493712,1
4/1/2018 20:30,69.3,39.92,0,0.03,86.65,100,73800,Weekday,Thursday,Medium_Load,20,Sunday,April,Weekend,1.15406809,1
4/1/2018 20:45,46.62,11.99,0.04,0.02,96.85,100,74700,Weekday,Thursday,Medium_Load,20,Sunday,April,Weekend,1.032524522,0
4/1/2018 21:00,36.22,3.1,2.77,0.02,99.64,99.71,75600,Weekday,Thursday,Medium_Load,21,Sunday,April,Weekend,1.000702529,0
4/1/2018 21:15,8.28,0,24.08,0,100,32.52,76500,Weekday,Thursday,Medium_Load,21,Sunday,April,Weekend,0.3252,0
4/1/2018 21:30,6.08,0,25.56,0,100,23.14,77400,Weekday,Thursday,Medium_Load,21,Sunday,April,Weekend,0.2314,0
4/1/2018 21:45,5.26,0,25.78,0,100,19.99,78300,Weekday,Thursday,Medium_Load,21,Sunday,April,Weekend,0.1999,0
4/1/2018 22:00,5.15,0,25.85,0,100,19.54,79200,Weekday,Thursday,Medium_Load,22,Sunday,April,Weekend,0.1954,0
4/1/2018 22:15,5.04,2.16,14.65,0,91.91,32.53,80100,Weekday,Thursday,Maximum_Load,22,Sunday,April,Weekend,0.353933196,0
4/1/2018 22:30,4.82,6.37,0,0,60.34,100,81000,Weekday,Thursday,Maximum_Load,22,Sunday,April,Weekend,1.657275439,0
4/1/2018 22:45,4.75,6.34,0,0,59.96,100,81900,Weekday,Thursday,Maximum_Load,22,Sunday,April,Weekend,1.667778519,0
4/1/2018 23:00,4.79,6.01,0,0,62.33,100,82800,Weekday,Thursday,Maximum_Load,23,Sunday,April,Weekend,1.60436387,0
4/1/2018 23:15,4.64,5.18,0,0,66.72,100,83700,Weekday,Thursday,Light_Load,23,Sunday,April,Weekend,1.498800959,0
4/1/2018 23:30,4.64,4.79,0,0,69.58,100,84600,Weekday,Thursday,Light_Load,23,Sunday,April,Weekend,1.437194596,0
4/1/2018 23:45,4.61,5.04,0,0,67.49,100,85500,Weekday,Thursday,Light_Load,23,Sunday,April,Weekend,1.481700993,0
4/1/2018 0:00,4.64,5.04,0,0,67.73,100,0,Weekday,Thursday,Light_Load,0,Sunday,April,Weekend,1.476450613,0
5/1/2018 0:15,4.72,5.15,0,0,67.57,100,900,Weekday,Friday,Light_Load,0,Tuesday,May,Weekday,1.479946722,0
5/1/2018 0:30,4.68,5.22,0,0,66.75,100,1800,Weekday,Friday,Light_Load,0,Tuesday,May,Weekday,1.498127341,0
